Unnamed: 0,md_area,idnum,poi_classes,pop10,block_prop_pop,road_length,num_poi,lon,lat,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10.ss,geocode.b,geocode.bg,geocode.t,GEOID10,GEOID,NAME,FIPS,popACS,State,pop2010,area_km2,popPrcCounty,prc.latino.std,dens.cvap.std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,dens.work.std,popDens.std,rate.vbm.std,rate.hisvbm.std,rate.aisvbm.std,rate.yousvbm.std,prc.ElNonReg.std,dens.poll.std,LEP_flag,CarAccess_flag,disab_flag,BelowPoverty_flag,youth_flag,Latino_flag,cvapDens_flag,ElNonReg_flag,BLOCKID10.ind,center_score,droppoff_score,geometry,lks_data,fire_station,library,town_hall,public_building,school,community_centre,arts_centre,college,university,near_node,center_score_cost_adjustment,dropbox_cost_adjustment
1429,6.78809480486077e-05,1533,"['school', 'town_hall']",394,44,0.0224650125109577,2.0,-75.7010973793878,40.389123016093706,42,11,13402,2049,420110134022049,420110134022049,420110134022,42011013402,420110134022049,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,38,0.7213952800979571,9.23580966454567e-05,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.9410338032438992,0.32908897983932106,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134022049,0.5489427012278311,0.5547358106498629,POINT (-75.7010973793878 40.38912301609371),0,0,0,1,0,1,0,0,0,0,136177556,0.75,0.75
1482,6.78938494821698e-05,1589,['hospital'],1711,1057,0.11092619283855801,1.0,-75.917431354191,40.4021214938729,42,11,12400,2028,420110124002028,420110124002028,420110124002,42011012400,420110124002028,42011012400,Census Tract 124 Berks County Pennsylvania,42011,6699,PA,335,0.21475501737495492,0.000814209536216526,0.8142337426102769,0.6182355616189179,0.9008640291041379,0.7817189631650748,0.53706230104593,0.7553433378808551,0.667348794906776,0.7750492648173409,0.6457480673033199,0.5616189176898589,1.0,0.49401242989237504,0.61429437623162,0.5510838259815071,0.85554039715022,0,0,0,0,0,0,0,0,420110124002028,0.7001856904653629,0.7108750730851691,POINT (-75.917431354191 40.4021214938729),0,0,0,0,0,0,0,0,0,0,136295465,0.5,0.5
1521,6.79100892080695e-05,1630,,390,231,0.0704424559579096,,-76.29405953537709,40.418471265512096,42,11,10400,5047,420110104005047,420110104005047,420110104005,42011010400,420110104005047,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,16,0.0842032424840512,3.8887619640192295e-05,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.0,0.4324693042291951,0.74245869334546,1.0,1.0,0.47241170228891904,0.8901773533424279,0.38130968622101,0,0,0,0,0,0,0,0,420110104005047,0.540986433227224,0.525873340695987,POINT (-76.29405953537709 40.4184712655121),1,0,0,0,0,0,0,0,0,0,136131603,0.75,0.75
1549,6.79031459144725e-05,1661,['school'],494,104,0.0357925007426254,1.0,-76.00191675848349,40.4114825721815,42,11,10304,2042,420110103042042,420110103042042,420110103042,42011010304,420110103042042,42011010304,Census Tract 103.04 Berks County Pennsylvania,42011,6807,PA,65,0.32834494828296,0.00015798095478828102,0.697589813551614,0.7313930574503559,0.7847506442322271,0.708655449446718,0.0726845535849629,0.700848870698803,0.24033651659845398,0.0,0.4351220251629529,0.0316810671517357,1.0,0.124071547673185,0.248446263453085,0.578747915719266,0.8322722449598299,0,0,0,1,0,0,0,0,420110103042042,0.43868804001819,0.440299649191191,POINT (-76.00191675848349 40.4114825721815),0,0,0,0,0,1,0,0,0,0,136227026,1.25,1.25
1556,6.79014800471509e-05,1668,,123,24,0.123331243600716,,-75.93595735637399,40.4098054459467,42,11,12500,2004,420110125002004,420110125002004,420110125002,42011012500,420110125002004,42011012500,Census Tract 125 Berks County Pennsylvania,42011,2144,PA,0,0.14922228213878302,0.0,0.8518265878429592,0.0327421555252387,0.4122328331059569,0.8190844323177199,0.804608155222071,0.8062755798090041,0.226542367742913,0.988555403971502,0.0,0.491435500985296,1.0,0.17462482946794,0.6476428679702889,0.349552827042595,0.9041230862513259,0,0,0,0,0,0,0,0,420110125002004,0.5759606639381539,0.60454871261829,POINT (-75.93595735637399 40.4098054459467),0,0,0,0,0,0,0,0,0,0,1930709445,0.75,0.5
1557,6.79012391197421e-05,1669,['fire_station'],1932,1291,0.19443966132407609,1.0,-75.9265348453736,40.4095628784101,42,11,12500,1013,420110125001013,420110125001013,420110125001,42011012500,420110125001013,42011012500,Census Tract 125 Berks County Pennsylvania,42011,2144,PA,101,0.0398378764537079,0.000245478098978714,0.8518265878429592,0.0327421555252387,0.4122328331059569,0.8190844323177199,0.804608155222071,0.8062755798090041,0.226542367742913,0.848415946642413,0.7673942701227829,0.579960588146127,1.0,0.271941791723511,0.392526906169471,0.349552827042595,0.8882825526754591,0,0,0,0,0,0,0,0,420110125001013,0.657380248597847,0.679457491500466,POINT (-75.9265348453736 40.4095628784101),1,1,0,0,0,0,0,0,0,0,136316677,0.5,0.5
1558,6.79009974557428e-05,1670,['fire_station'],1840,708,0.11664311043396,1.0,-75.9171124001585,40.4093195663785,42,11,12400,3004,420110124003004,420110124003004,420110124003,42011012400,420110124003004,42011012400,Census Tract 124 Berks County Pennsylvania,42011,6699,PA,40,0.110350262871812,9.72190491004808e-05,0.8142337426102769,0.6182355616189179,0.9008640291041379,0.7817189631650748,0.53706230104593,0.7553433378808551,0.667348794906776,0.96793997271487,0.478247688343186,0.579960588146127,1.0,0.271941791723511,0.392526906169471,0.5510838259815071,0.964226163407609,0,0,0,0,0,0,0,0,420110124003004,0.6737058511444589,0.68477197427402,POINT (-75.9171124001585 40.4093195663785),1,1,0,0,0,0,0,0,0,0,136460644,0.5,0.5
1559,6.790075505519351e-05,1671,,863,339,0.0802382647117585,,-75.9076900209295,40.4090755098599,42,11,12400,2022,420110124002022,420110124002022,420110124002,42011012400,420110124002022,42011012400,Census Tract 124 Berks County Pennsylvania,42011,6699,PA,218,1.23874395252472,0.00052984381759762,0.8142337426102769,0.6182355616189179,0.9008640291041379,0.7817189631650748,0.53706230104593,0.7553433378808551,0.667348794906776,0.0,0.426633318174928,0.5616189176898589,1.0,0.49401242989237504,0.61429437623162,0.5510838259815071,0.982643625890556,0,0,0,0,0,0,0,0,420110124002022,0.6210228134000301,0.6191785768422869,POINT (-75.90769002092949 40.4090755098599),0,0,0,0,0,0,0,0,0,0,1569340363,0.5,0.5
1593,6.7892075503288e-05,1705,"['fire_station', 'post_office', 'community_centre']",928,578,0.0795156655349887,3.0,-75.58736982281201,40.400334676757296,42,11,13302,4019,420110133024019,420110133024019,420110133024,42011013302,420110133024019,42011013302,Census Tract 133.02 Berks County Pennsylvania,42011,6366,PA,192,0.283632338556666,0.000466651435682308,0.0241776565105351,0.680081855388813,0.269516446869789,0.0,0.250113688040018,0.3029407306351369,0.208428073366682,0.992799757465515,0.528194633924511,1.0,1.0,1.0,1.0,0.8777474609671059,0.0,1,0,0,0,0,1,0,0,420110133024019,0.5916477186599971,0.600354544273371,POINT (-75.58736982281201 40.4003346767573),1,1,0,0,0,0,1,0,0,0,136373356,0.5,0.5
1656,6.79031578121599e-05,1772,['school'],181,32,0.0176234257171791,1.0,-75.72833913324041,40.4114945503907,42,11,13402,2008,420110134022008,420110134022008,420110134022,42011013402,420110134022008,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,95,3.00499651039356,0.000230895241613642,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.8919963619827191,0.295437319993937,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134022008,0.541058435652569,0.546115983455683,POINT (-75.72833913324041 40.4114945503907),1,0,0,0,0,1,0,0,0,0,136313940,0.75,0.75
1663,6.79013416584802e-05,1779,['public_building'],384,27,0.0286383121919787,1.0,-75.66238668186871,40.4096661157316,42,11,13402,1025,420110134021025,420110134021025,420110134021,42011013402,420110134021025,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,41,1.59996223590964,9.96495253279928e-05,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.943686524177657,0.28406851599211796,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134021025,0.543514097316962,0.549346997553,POINT (-75.66238668186871 40.4096661157316),1,0,0,0,1,0,0,0,0,0,136257593,0.75,0.75
1695,6.79202260760054e-05,1816,['library'],651,197,0.038172141020937,1.0,-76.11440009341999,40.4286699909755,42,11,10400,1093,420110104001093,420110104001093,420110104001,42011010400,420110104001093,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,0,0.015877734290649,0.0,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.0,0.0,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001093,0.539624071547673,0.535148444097967,POINT (-76.11440009341999 40.4286699909755),1,0,1,0,0,0,0,0,0,0,136297173,0.75,0.75
1697,6.79197710574299e-05,1818,['town_hall'],215,9,0.0246196565471763,1.0,-76.0955488137254,40.4282123086085,42,11,10302,2032,420110103022032,420110103022032,420110103022,42011010302,420110103022032,42011010302,Census Tract 103.02 Berks County Pennsylvania,42011,2999,PA,14,2.0002873629712,3.40266671851683e-05,0.556389267849022,0.176671214188267,0.357738365923905,0.565408519023799,0.280354706684857,0.320524480824617,0.13028649386084598,0.8368197665605579,0.247385175079582,0.587236622707291,1.0,1.0,0.556389267849022,0.650826133090799,0.94724874943156,0,0,0,0,0,0,0,0,420110103022032,0.5626762164620279,0.567572381385478,POINT (-76.0955488137254 40.4282123086085),1,0,0,1,0,0,0,0,0,0,136167122,0.75,0.75
1742,6.79084916620238e-05,1864,['public_building'],291,29,0.0262107335699003,1.0,-75.6620413122287,40.4168634918225,42,11,13402,1025,420110134021025,420110134021025,420110134021,42011013402,420110134021025,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,41,1.59996223590964,9.96495253279928e-05,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.943686524177657,0.28406851599211796,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134021025,0.543514097316962,0.549346997553,POINT (-75.66204131222869 40.4168634918225),1,0,0,0,1,0,0,0,0,0,136257700,0.75,0.75
1777,6.79276106963395e-05,1902,['school'],323,69,0.0161522351989862,1.0,-76.1235281058187,40.4360963714663,42,11,10400,1063,420110104001063,420110104001063,420110104001,42011010400,420110104001063,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,59,0.337914593063389,0.000143398097423209,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.848415946642413,0.42542064574806704,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001063,0.6564328482643621,0.664683460014292,POINT (-76.12352810581871 40.4360963714663),1,0,0,0,0,1,0,0,0,0,2007109166,0.5,0.5
1778,6.79273841881356e-05,1903,"['school', 'library']",880,499,0.0591600180715817,2.0,-76.114101398787,40.4358686234868,42,11,10302,1034,420110103021034,420110103021034,420110103021,42011010302,420110103021034,42011010302,Census Tract 103.02 Berks County Pennsylvania,42011,2999,PA,101,0.21850740709375105,0.000245478098978714,0.556389267849022,0.176671214188267,0.357738365923905,0.565408519023799,0.280354706684857,0.320524480824617,0.13028649386084598,0.0,0.49545247839927203,1.0,1.0,1.0,1.0,0.650826133090799,0.0,0,0,0,0,0,0,0,0,420110103021034,0.568426936486282,0.574191028389528,POINT (-76.114101398787 40.4358686234868),1,0,1,0,0,1,0,0,0,0,2507459400,0.75,0.75
1780,6.79269289567643e-05,1905,,141,15,0.0145823990775091,,-76.09524817039329,40.4354108928852,42,11,10302,1021,420110103021021,420110103021021,420110103021,42011010302,420110103021021,42011010302,Census Tract 103.02 Berks County Pennsylvania,42011,2999,PA,83,7.61511882198397,0.000201729526883498,0.556389267849022,0.176671214188267,0.357738365923905,0.565408519023799,0.280354706684857,0.320524480824617,0.13028649386084598,0.7750492648173409,0.253600121267243,0.587236622707291,1.0,1.0,0.556389267849022,0.650826133090799,0.993254509625587,0,0,0,0,0,0,0,0,420110103021021,0.5611205851144461,0.564761579938933,POINT (-76.09524817039329 40.4354108928852),1,0,0,0,0,0,0,0,0,0,135983258,0.75,0.75
1798,6.79226990385881e-05,1923,,569,226,0.0725991734566918,,-75.92558050856191,40.4311572484718,42,11,13500,2038,420110135002038,420110135002038,420110135002,42011013500,420110135002038,42011013500,Census Tract 135 Berks County Pennsylvania,42011,11732,PA,5,0.0443307025391066,1.21523811375601e-05,0.53516750037896,0.978854024556617,0.607094133697135,0.586781870547218,0.160754888585721,0.16393815370623002,0.170153099893891,0.0,0.39070789752917995,1.0,1.0,1.0,1.0,0.592542064574807,0.0,0,0,0,0,0,0,0,0,420110135002038,0.548241624981052,0.552790933108123,POINT (-75.92558050856191 40.4311572484718),0,0,0,0,0,0,0,0,0,0,1262224731,0.75,0.75
1826,6.791564427413361e-05,1951,['school'],310,20,0.0212547878583146,1.0,-75.661695871137,40.4240608804175,42,11,13402,1025,420110134021025,420110134021025,420110134021,42011013402,420110134021025,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,41,1.59996223590964,9.96495253279928e-05,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.943686524177657,0.28406851599211796,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134021025,0.543514097316962,0.549346997553,POINT (-75.661695871137 40.4240608804175),0,0,0,0,0,1,0,0,0,0,136257776,0.75,0.75
1827,6.791538163445191e-05,1952,['school'],192,30,0.015775604001922,1.0,-75.652272429952,40.423796642385504,42,11,13402,1026,420110134021026,420110134021026,420110134021,42011013402,420110134021026,42011013402,Census Tract 134.02 Berks County Pennsylvania,42011,3070,PA,118,2.61369404524346,0.000286796194846418,0.0497195695012885,0.216992572381385,0.190692739123844,0.0817038047597393,0.15264514173109,0.131195998180991,0.0886766712141883,0.7750492648173409,0.3180233439442169,1.0,1.0,1.0,1.0,0.96233136274064,0.0,1,0,0,0,0,1,0,0,420110134021026,0.5351106563589509,0.538413997704584,POINT (-75.65227242995201 40.4237966423855),0,0,0,0,0,1,0,0,0,0,136239716,0.75,0.75
1840,6.793977974904e-05,1967,['fire_station'],159,60,0.0248582326538832,1.0,-76.34008360621559,40.448328170555,42,11,10100,2078,420110101002078,420110101002078,420110101002,42011010100,420110101002078,42011010100,Census Tract 101 Berks County Pennsylvania,42011,6022,PA,29,0.597467391049989,7.04838105978485e-05,0.153478854024557,0.574882522358648,0.3679702895255421,0.53016522661816,0.340306199787782,0.0730635137183568,0.528043049871154,0.907457935425193,0.322646657571623,0.666211914506594,1.0,0.0344095801121722,0.49416401394573295,0.824844626345308,0.716840988328028,1,0,0,0,0,0,0,0,420110101002078,0.5178869182961949,0.5211536087832129,POINT (-76.34008360621559 40.448328170555),0,1,0,0,0,0,0,0,0,0,136254011,0.75,0.75
1861,6.79349974051974e-05,1989,['school'],162,37,0.01984036358693,1.0,-76.1326580671946,40.44352206808321,42,11,10400,1050,420110104001050,420110104001050,420110104001,42011010400,420110104001050,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,30,0.357600517445765,7.29142868253606e-05,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.967636804608155,0.366151280885251,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001050,0.657965742003941,0.6680046666233571,POINT (-76.1326580671946 40.44352206808321),0,0,0,0,0,1,0,0,0,0,136106796,0.5,0.5
1862,6.79347715292001e-05,1990,['school'],220,40,0.0292287021514871,1.0,-76.12323032394269,40.4432950410641,42,11,10400,1049,420110104001049,420110104001049,420110104001,42011010400,420110104001049,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,57,2.82477296217577,0.00013853714496818502,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.951038350765499,0.272017583750189,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001049,0.644954145823859,0.654744093635635,POINT (-76.12323032394269 40.4432950410641),1,0,0,0,0,1,0,0,0,0,136468668,0.5,0.5
1863,6.793454491447211e-05,1991,['school'],296,48,0.0219890472579041,1.0,-76.11380264233141,40.4430672690759,42,11,10302,1025,420110103021025,420110103021025,420110103021,42011010302,420110103021025,42011010302,Census Tract 103.02 Berks County Pennsylvania,42011,2999,PA,102,2.09540871182121,0.000247908575206226,0.556389267849022,0.176671214188267,0.357738365923905,0.565408519023799,0.280354706684857,0.320524480824617,0.13028649386084598,0.743519781718963,0.32287403365165995,0.587236622707291,1.0,1.0,0.5509322419281489,0.650826133090799,0.9505078065787479,0,0,0,0,0,0,0,0,420110103021025,0.5648685008337121,0.5682600316161031,POINT (-76.11380264233141 40.4430672690759),0,0,0,0,0,1,0,0,0,0,136436596,0.75,0.75
1876,6.79310570861977e-05,2006,,1633,1058,0.101031250323777,,-75.9723949519215,40.4395612980888,42,11,10303,1035,420110103031035,420110103031035,420110103031,42011010303,420110103031035,42011010303,Census Tract 103.03 Berks County Pennsylvania,42011,2112,PA,73,0.037784781340485,0.000177424764608377,0.495225102319236,0.0327421555252387,0.576170986812187,0.47407912687585296,0.6025466120964069,0.6099742307109289,0.0491890253145369,0.0,0.699636198271942,1.0,1.0,1.0,1.0,0.9371684098832801,0.0,1,0,0,0,0,1,0,0,420110103031035,0.650202743671366,0.6468893328136159,POINT (-75.9723949519215 40.4395612980888),0,0,0,0,0,0,0,0,0,0,136184709,0.5,0.5
1880,6.79300989482695e-05,2010,['police'],105,48,0.0198827729133361,1.0,-75.9346886711558,40.4385980672318,42,11,13500,2048,420110135002048,420110135002048,420110135002,42011013500,420110135002048,42011013500,Census Tract 135 Berks County Pennsylvania,42011,11732,PA,71,0.4584428443300539,0.000172563812153353,0.53516750037896,0.978854024556617,0.607094133697135,0.586781870547218,0.160754888585721,0.16393815370623002,0.170153099893891,0.8966954676368051,0.416401394573291,1.0,1.0,1.0,1.0,0.592542064574807,0.0,0,0,0,0,0,0,0,0,420110135002048,0.618705472184326,0.636705212325949,POINT (-75.9346886711558 40.4385980672318),1,0,0,0,0,0,0,0,0,0,136492689,0.5,0.5
1886,6.79286396040145e-05,2016,"['school', 'post_office', 'fire_station']",1167,499,0.0573812719761262,3.0,-75.8781312240015,40.437130876642996,42,11,13500,1046,420110135001046,420110135001046,420110135001,42011013500,420110135001046,42011013500,Census Tract 135 Berks County Pennsylvania,42011,11732,PA,69,0.0828890165730457,0.000167702859698329,0.53516750037896,0.978854024556617,0.607094133697135,0.586781870547218,0.160754888585721,0.16393815370623002,0.170153099893891,0.0,0.5480521449143549,0.6971350613915419,1.0,0.180309231468849,0.5476731847809609,0.592542064574807,0.8202213127179019,0,0,0,0,0,0,0,0,420110135001046,0.496153554646051,0.4939141709435021,POINT (-75.87813122400151 40.437130876643),1,1,0,0,0,1,0,0,0,0,136050741,1.0,1.0
1941,6.794350133057022e-05,2074,['school'],107,24,0.0184799577451155,1.0,-76.1889347903658,40.45206743416821,42,11,10400,1038,420110104001038,420110104001038,420110104001,42011010400,420110104001038,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,38,1.60002626329236,9.23580966454567e-05,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.9557374564195849,0.279975746551463,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001038,0.6463013490980749,0.6561617834946619,POINT (-76.18893479036581 40.45206743416821),0,0,0,0,0,1,0,0,0,0,136126329,0.5,0.5
1942,6.79432797831492e-05,2075,"['school', 'school']",196,46,0.0186097937795179,2.0,-76.17950570658509,40.4518448536491,42,11,10400,1038,420110104001038,420110104001038,420110104001,42011010400,420110104001038,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,38,1.60002626329236,9.23580966454567e-05,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.9557374564195849,0.279975746551463,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001038,0.6463013490980749,0.6561617834946619,POINT (-76.17950570658509 40.4518448536491),0,0,0,0,0,1,0,0,0,0,136172939,0.5,0.5
1943,6.794305749623871e-05,2076,['school'],176,82,0.0335434579305409,1.0,-76.1700766832555,40.4516215280385,42,11,10400,1037,420110104001037,420110104001037,420110104001,42011010400,420110104001037,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,31,0.720264210441624,7.53447630528726e-05,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.9772623919963621,0.31385478247688303,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001037,0.652150598757011,0.66233390718725,POINT (-76.1700766832555 40.4516215280385),0,0,0,0,0,1,0,0,0,0,135956287,0.5,0.5
1946,6.79423862013249e-05,2079,['school'],327,43,0.0123072804355306,1.0,-76.1417899779885,40.450947080730295,42,11,10400,1048,420110104001048,420110104001048,420110104001,42011010400,420110104001048,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,13,0.14137204085786098,3.15961909576562e-05,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.8688040018190091,0.373503107473094,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001048,0.6514722601182359,0.660028692695814,POINT (-76.14178997798849 40.45094708073029),0,0,0,0,0,1,0,0,0,0,7925915661,0.5,0.5
1947,6.79421609579997e-05,2080,['school'],88,15,0.0122948921806893,1.0,-76.1323611984781,40.45072077482671,42,11,10400,1049,420110104001049,420110104001049,420110104001,42011010400,420110104001049,42011010400,Census Tract 104 Berks County Pennsylvania,42011,8021,PA,57,2.82477296217577,0.00013853714496818502,0.267545854176141,0.7968773685008341,0.436107321509777,0.440048506897074,0.6337729270880699,0.431180839775656,0.312945278156738,0.951038350765499,0.272017583750189,1.0,1.0,1.0,1.0,0.8901773533424279,0.0,0,0,0,0,0,0,0,0,420110104001049,0.644954145823859,0.654744093635635,POINT (-76.13236119847809 40.45072077482671),0,0,0,0,0,1,0,0,0,0,136103240,0.5,0.5
1966,6.79377409754105e-05,2099,"['school', 'supermarket']",28,8,0.0721850548700362,2.0,-75.95322629442559,40.4462794108388,42,11,13500,2059,420110135002059,420110135002059,420110135002,42011013500,420110135002059,42011013500,Census Tract 135 Berks County Pennsylvania,42011,11732,PA,21,1.1708344867148401,5.10400007777524e-05,0.53516750037896,0.978854024556617,0.607094133697135,0.586781870547218,0.160754888585721,0.16393815370623002,0.170153099893891,0.9993178717598912,0.26678793390935296,1.0,1.0,1.0,1.0,0.592542064574807,0.0,0,0,0,0,0,0,0,0,420110135002059,0.6077004699105649,0.627239546114035,POINT (-75.95322629442559 40.4462794108388),0,0,0,0,0,1,0,0,0,0,1990508844,0.5,0.5
1967,6.793750095940071e-05,2100,"['school', 'school', 'school', 'police']",24,2,0.0442988725570028,4.0,-75.9437987823393,40.446038205279,42,11,13500,2058,420110135002058,420110135002058,420110135002,42011013500,420110135002058,42011013500,Census Tract 135 Berks County Pennsylvania,42011,11732,PA,1,0.7111193657908229,2.43047622751202e-06,0.53516750037896,0.978854024556617,0.607094133697135,0.586781870547218,0.160754888585721,0.16393815370623002,0.170153099893891,0.993254509625587,0.24230710929210197,1.0,1.0,1.0,1.0,0.592542064574807,0.0,0,0,0,0,0,0,0,0,420110135002058,0.6041856146733361,0.623633740444791,POINT (-75.9437987823393 40.446038205279),0,0,0,0,0,1,0,0,0,0,136127034,0.5,0.5
1978,6.793481206329572e-05,2111,['fire_station'],821,82,0.0263930191119132,1.0,-75.84010051565942,40.4433357823721,42,11,13701,1056,420110137011056,420110137011056,420110137011,42011013701,420110137011056,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,55,0.5045395166469671,0.000133676192513161,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.8919963619827191,0.3872972563286339,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137011056,0.725513490980749,0.740204530197709,POINT (-75.84010051565942 40.4433357823721),0,1,0,0,0,0,0,0,0,0,136414284,0.5,0.5
2067,6.79419747879898e-05,2203,['fire_station'],643,212,0.0471409835788674,1.0,-75.8397733696188,40.450533723666794,42,11,13701,1042,420110137011042,420110137011042,420110137011,42011013701,420110137011042,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,47,0.14898465590584306,0.000114232382693065,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.8758526603001361,0.46763680460815504,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137011042,0.734345156889495,0.7487940405812171,POINT (-75.8397733696188 40.45053372366679),0,1,0,0,0,0,0,0,0,0,136393080,0.5,0.5
2069,6.79414760697782e-05,2205,['fire_station'],1226,729,0.0903600186331891,1.0,-75.8209180628046,40.4500326383345,42,11,13600,2030,420110136002030,420110136002030,420110136002,42011013600,420110136002030,42011013600,Census Tract 136 Berks County Pennsylvania,42011,4103,PA,5,0.0302754001156073,1.21523811375601e-05,0.581779596786418,0.36622707291193,0.798544793087767,0.37107776261937203,0.608913142337426,0.290359254206457,0.340988328027891,0.9763528876762159,0.42132787630741203,0.41079278459906,1.0,1.0,0.534636956192209,0.322949825678339,0.866302864938608,1,0,0,1,0,0,0,0,420110136002030,0.575994770350159,0.58322543796964,POINT (-75.82091806280459 40.4500326383345),1,1,0,0,0,0,0,0,0,0,136167997,0.75,0.75
2155,6.79488910206677e-05,2298,['school'],1000,636,0.0962812555434959,1.0,-75.8300174939116,40.4574814815241,42,11,13600,1002,420110136001002,420110136001002,420110136001,42011013600,420110136001002,42011013600,Census Tract 136 Berks County Pennsylvania,42011,4103,PA,126,0.0929598428192709,0.000306240004666514,0.581779596786418,0.36622707291193,0.798544793087767,0.37107776261937203,0.608913142337426,0.290359254206457,0.340988328027891,0.904274670304684,0.617705017432166,0.41079278459906,1.0,1.0,0.53766863725936,0.322949825678339,0.9603607700469908,1,0,0,1,0,0,0,0,420110136001002,0.600066318023344,0.605589445418913,POINT (-75.8300174939116 40.4574814815241),0,0,0,0,0,1,0,0,0,0,5566225159,0.5,0.5
